l3,geo_f,i_1y,i_wiu,ipm_1y,ipm_wiu,o_Q1_wiu,o_Q5_wiu,pm,qs_Q1,qs_Q5
1232: Other personal effects,Romania,0.0834783471222138,0.0516707234457823,0.000436847908031122,0.000270396434786837,,,0.00523306849130073,,
0913: Information processing ...,Romania,0.0557091281689994,0.0346378127024782,0.000418799631061825,0.000260393649252239,,,0.00751761237029868,,
0731: Passenger transport by ...,Romania,0.103636410152662,0.0694863579705591,0.000384883919853906,0.000258057779043919,,,0.00371379054221342,,
0621: Medical services,Romania,0.0877735223858431,0.0522424828702675,0.000382276814280327,0.000227529776393724,,,0.00435526345405028,,
1112: Canteens,Romania,0.0995058676688087,0.0735276726764385,0.000281077368215254,0.000207695940059264,,,0.00282473159422899,,
0411: Actual rentals paid by ...,Romania,0.0557256717305725,0.0366002700260657,0.000306040286800506,0.0002010053317959,,,0.00549190843818227,,
0211: Spirits,Romania,0.0714449153207175,0.046661768086437,0.000285432318292722,0.000186420217320727,,,0.00399513831056292,,
0313: Other articles of cloth...,Romania,0.0483441223248464,0.0282573966894881,0.000314466932676419,0.000183807595112698,,,0.00650476040424047,,
0954: Stationery and drawing ...,Romania,0.119509154290177,0.0826194594713385,0.000232675546289592,0.000160854019767962,,,0.00194692655697855,,
0736: Other purchased transpo...,Romania,0.124266442733569,0.0879302369700434,0.00021256948497043,0.000150412973727144,,,0.00171059443156497,,
0724: Other services in respe...,Romania,0.0474612446429128,0.0301959004168431,0.00022753708408788,0.000144764158292727,,,0.0047941659726755,,
0552: Small tools and miscell...,Romania,0.0759959661272007,0.0487499672512732,0.000209536695639832,0.000134413806033919,,,0.00275720812982511,,
0942: Cultural services,Romania,0.0162448411625544,0.00735251184457009,0.00025740773320215,0.000116504272852807,,,0.0158455063134439,,
0444: Other services relating...,Romania,0.0522204437798997,0.0250120409300323,0.000241538211455792,0.000115689626395409,,,0.0046253573116658,,
0941: Recreational and sporti...,Romania,0.0633905619671287,0.0420090470936747,0.000156232787940323,0.00010353576845658,,,0.00246460645074163,,
0934: Pets and related products,Romania,0.0907816809054147,0.0601406923536147,0.000151204042112149,0.000100169061517646,,,0.00166557878862905,,
0951: Books,Romania,0.0652373599974607,0.0424943351448313,0.000151974313167912,9.89930830648908e-05,,,0.00232955952193387,,
"1231: Jewellery, clocks and w...",Romania,0.0745763210404469,0.0499371095719163,0.000145194619955404,9.72238848043117e-05,,,0.00194692655697855,,
0735: Combined passenger tran...,Romania,0.097158398629654,0.0657010872770445,0.000138863317044791,9.3903059760344e-05,,,0.00142924666321547,,
0562: Domestic services and h...,Romania,0.089382602169777,0.0511869307051556,0.000162956419810303,9.33206101221635e-05,,,0.00182313353890477,,
0532: Small electric househol...,Romania,0.0401430819913948,0.0292596224316537,0.000112038132006864,8.16627243810362e-05,,,0.00279096986202705,,
0911: Equipment for the recep...,Romania,0.0274023387397089,0.0178424879171673,0.000123970156579745,8.0720702049351e-05,,,0.00452407211505998,,
0512: Carpets and other floor...,Romania,0.0462086008153428,0.0278547737936463,0.000115446098055393,6.95914805891364e-05,,,0.00249836818294357,,
0442: Refuse collection,Romania,0.148703208974766,0.0778965643241338,0.000123838455334721,6.48714326226778e-05,,,0.000832789394314524,,
0453: Liquid fuels,Romania,0.119659400921335,0.064821381173076,9.69578075844169e-05,5.25235706910067e-05,,,0.000810281572846564,,
0713: Bicycles,Romania,0.108091606726527,0.0632646991824148,7.78530107643402e-05,4.55664177415039e-05,,,0.000720250286974724,,
"0915: Repair of audio-visual,...",Romania,0.0612049145171891,0.0391114405970958,6.956825909019e-05,4.44558227768651e-05,,,0.00113664498413199,,
"0932: Equipment for sport, ca...",Romania,0.0495197326001617,0.0289526561010902,7.24477845328617e-05,4.2357978945528e-05,,,0.00146300839541741,,
"0314: Cleaning, repair and hi...",Romania,0.0926294452175522,0.0513934965968834,6.98437150237007e-05,3.87513141415651e-05,,,0.000754012019176664,,
"0931: Games, toys and hobbies",Romania,0.0497965319939759,0.0288753776254105,5.88426012218087e-05,3.41208968316651e-05,,,0.00118166062706791,,
0935: Veterinary and other se...,Romania,0.0401761273481946,0.0269288109428119,4.83788249370549e-05,3.24268244939214e-05,,,0.00120416844853587,,
0533: Repair of household app...,Romania,0.0695267108958482,0.0412275245382094,5.32064230673398e-05,3.15500199036467e-05,,,0.000765265929910644,,
0612: Other medical products,Romania,0.0424532675505103,0.0131336273210645,8.02645676077081e-05,2.48311844734164e-05,,,0.00189065700330865,,
1212: Electrical appliances f...,Romania,0.0531204725284222,0.0367334265851724,3.52709703029205e-05,2.43902875208217e-05,,,0.000663980733304823,,
0914: Recording media,Romania,0.0426491945290686,0.0258870989194389,3.98375289328219e-05,2.41804813332894e-05,,,0.000934074590920345,,
0734: Passenger transport by ...,Romania,0.222474691859192,0.181979331181714,2.75408135502837e-05,2.25277706340324e-05,,,0.000123793018073781,,
0322: Repair and hire of foot...,Romania,0.0840200264626385,0.0469896406044605,3.49854934740555e-05,1.95662371690229e-05,,,0.000416394697157262,,
0820: Total,Romania,0.0322422262474482,0.0267637543518937,2.17710681632143e-05,1.80718141429429e-05,,,0.000675234644038804,,
0912: Photographic and cinema...,Romania,0.0382599442771385,0.0230322888785017,2.88484578379919e-05,1.73666226435393e-05,,,0.000754012019176664,,
0311: Clothing materials,Romania,0.0609700145959762,0.0338920391224857,2.47014396616528e-05,1.37310473835725e-05,,,0.000405140786423282,,
"0513: Repair of furniture, fu...",Romania,0.074524262548985,0.0392467702618118,2.59993713455011e-05,1.3692069122827e-05,,,0.000348871232753382,,
0953: Miscellaneous printed m...,Romania,0.0720649163510991,0.0505324906097244,1.45982184420062e-05,1.02363864927754e-05,,,0.000202570393211641,,
0922: Musical instruments and...,Romania,0.0298586017115385,0.0173101641674309,1.10888592640029e-05,6.42863239691666e-06,,,0.000371379054221342,,
0712: Motor cycles,Romania,0.0154026405230934,0.00875734841326792,5.37353818694878e-06,3.05518693658765e-06,,,0.000348871232753382,,
1252: Total,Romania,-0.00827936906747217,-0.00561493390106194,-8.29259995729167e-06,-5.6239068760777e-06,,,0.00100159805532423,,
1254: Total,Romania,0.0714744441272548,-0.0418482519797804,0.00017213454098936,-0.00010078468932086,,,0.00240833689707173,,
0830: Total,Romania,-0.00639249544348086,-0.00780202046694656,-0.000357760469968155,-0.000436645521867758,,,0.0559656980800828,,
00: Total,Sweden,0.102224210795412,0.0679025085905818,0.102224210795412,0.0679025085905818,0.0516123651231239,0.0229068054283503,1,1,1
0451: Electricity,Sweden,0.544259883504885,0.440437965893367,0.0319053222171595,0.0258191273036791,0.0156178260979685,0.00712961051114414,0.0586214843021278,0.05342,0.0549462857142857
"0114: Milk, cheese and eggs",Sweden,0.238132979229265,0.200078821854911,0.00609659311227053,0.00512234454538729,0.00416580183877551,0.0016989733487171,0.0256016328859723,0.0269753125,0.024788125
"1111: Restaurants, cafés and ...",Sweden,0.0858248642579782,0.0569770115161472,0.00543239453773326,0.00360643280723756,0.00214580899576183,0.00139191295262164,0.0632962788196693,0.0454448484848485,0.066419393939394
0112: Meat,Sweden,0.16494287682529,0.131020205449249,0.00404180368003855,0.00321055360944805,0.00279871687544862,0.00114142380411203,0.0245042632809156,0.0258190625,0.023725625
0711: Motor cars,Sweden,0.0856137864390032,0.0516645694059592,0.00483654430177651,0.00291866519584621,0.00113450726436066,0.00127817004300634,0.0564925872683178,0.02574,0.06534
0722: Fuels and lubricants fo...,Sweden,0.239616428855238,0.0890460628571928,0.00756500780028444,0.00281130206020327,0.00305393296307752,0.00212150925321878,0.0315713235374807,0.01918,0.0300208695652174
0511: Furniture and furnishings,Sweden,0.187452619813324,0.0888437639915862,0.00573093593336683,0.00271619527122103,0.00107192494789021,0.000988087844433545,0.0305727171968791,0.0164627272727273,0.0341918181818182
0111: Bread and cereals,Sweden,0.16955516980312,0.114396396210805,0.00388875201519331,0.00262368417791194,0.00177042743433149,0.000722048033770838,0.0229350247456846,0.024165625,0.02220625
0119: Food products n.e.c.,Sweden,0.151080340604635,0.117408303746451,0.00199446541362467,0.00154994885606879,0.00100616482919362,0.000410352507242381,0.0132013563488319,0.0139096875,0.012781875
0117: Vegetables,Sweden,0.150070065642028,0.073527125069518,0.00279136547086195,0.00136763502576441,0.000874329282098864,0.000356584927891232,0.0186004148057107,0.0195984375,0.018009375
0312: Garments,Sweden,0.0656275100913824,0.0311116786410122,0.00263152437668212,0.00124751252377735,0.000563359584439019,0.000427138844378985,0.0400978853687711,0.025056,0.042804
0115: Oils and fats,Sweden,0.29615667310953,0.273481969286149,0.00126747399247991,0.00117043212244009,0.000940751315309407,0.000383674373947429,0.00427974145972105,0.004509375,0.00414375
"0118: Sugar, jam, honey, choc...",Sweden,0.0884769661369433,0.0571018434977295,0.00179717168698061,0.00115987042604604,0.000727014778612114,0.000296504437990385,0.0203123113895991,0.0214021875,0.019666875
1211: Hairdressing salons and...,Sweden,0.0872953469876525,0.0541314061852849,0.00165151029010845,0.00102409323541246,0.000885544882185488,0.000341761787979758,0.0189186519911771,0.0208694736842105,0.0181473684210526
0116: Fruit,Sweden,0.136394107633756,0.0693243393537786,0.00185746362300406,0.000944083588157618,0.000638292268263367,0.000260320004273273,0.0136183567987534,0.0143490625,0.013185625
"1213: Other appliances, artic...",Sweden,0.0793669339601262,0.0614214508044881,0.00119407054395879,0.000924081875327326,0.000694435596416503,0.000268006236434193,0.0150449372853271,0.0165963157894737,0.0144315789473684
0113: Fish and seafood,Sweden,0.159895686339243,0.105154406613813,0.00136160580946648,0.000895451617328767,0.000729457537614508,0.000297500688557029,0.00851558813523983,0.0089725,0.008245
"0121: Coffee, tea and cocoa",Sweden,0.332876423589096,0.161906021897911,0.00171685580658724,0.000835052512340123,0.000743261987848844,0.000239910905737788,0.00515763714376639,0.00574444444444444,0.00417777777777778
0321: Shoes and other footwear,Sweden,0.0312425746228611,0.096356674749587,0.000266734590808278,0.000822648533971037,0.000644384202418858,0.000357491453615303,0.00853753552734097,0.00778,0.009725
0561: Non-durable household g...,Sweden,0.127620510560874,0.086294979359135,0.00116098854625923,0.000785042170692801,0.00039855728665224,0.000176889282163582,0.00909719402591987,0.00725375,0.00725375
0454: Solid fuels,Sweden,0.810914491707227,0.542179169928193,0.00101445512366943,0.000678266873394428,0.000266050812357194,0.000121453437653978,0.00125100134976461,0.00114,0.00117257142857143
"0122: Mineral waters, soft dr...",Sweden,0.0659660734181657,0.0507550290532108,0.000807139177864462,0.000621021841982399,0.000439046533023475,0.000141715913258998,0.012235671096382,0.0136277777777778,0.00991111111111111
0411: Actual rentals paid by ...,Sweden,0.0166699159294634,0.00747281221411544,0.0013663085811797,0.000612490638638694,0.000907100752108714,7.48181808176843e-05,0.0819625358016834,0.160761333333333,0.029876
0733: Passenger transport by air,Sweden,0.195583747740899,0.249641244392894,0.000478619681831076,0.000610905631696591,0.000600928266466334,0.000219640545221412,0.00244713421927639,0.00270785714285714,0.00223
0941: Recreational and sporti...,Sweden,0.0450149291276538,0.0242108815370015,0.000985984379369419,0.000530302978786253,0.000458129118981195,0.000234610026951633,0.0219034973169313,0.0167406451612903,0.0193161290322581
0721: Spare parts and accesso...,Sweden,0.0917274361236329,0.0535058355469864,0.000875732433061119,0.00051082639531509,0.000206082838912987,0.000143161835891419,0.00954711556399311,0.0058,0.00907826086956522
0732: Passenger transport by ...,Sweden,0.146810593873734,0.117951801973544,0.000633144549830209,0.000508686318825406,0.00052390138699101,0.000191487058775935,0.00431266254787275,0.00477214285714286,0.00393
0212: Wine,Sweden,0.037538711709592,0.0289421019271559,0.000592367437075656,0.000456711430983683,0.000294564259219988,0.000142619653734707,0.015780174920715,0.01438,0.0156872727272727
"0933: Gardens, plants and flo...",Sweden,0.0495737284006119,0.0441098202042052,0.000501574479411856,0.000446292034504342,0.000260664477140747,0.000187994862747816,0.0101177477586226,0.00702476190476191,0.0114152380952381
0621: Medical services,Sweden,0.0395318953381401,0.0352866053105905,0.000438582924784747,0.000391483950629418,0.000555450899405345,0.000140869960104966,0.011094406707123,0.0157266666666667,0.00898666666666667
0531: Major household applian...,Sweden,0.090196005172656,0.0613415920826788,0.000550319651431483,0.000374268056645883,0.000195055020415356,9.89372525045912e-05,0.00610137500411514,0.004865,0.00556
0611: Pharmaceutical products,Sweden,0.0342132404381941,0.023131616309662,0.000446780384753706,0.000302068798583271,0.000238892441969444,6.05863971156432e-05,0.0130586983001745,0.0151454545454545,0.00865454545454545
0934: Pets and related products,Sweden,0.0795212253928543,0.0468227746500809,0.000506132219077282,0.00029801496040742,0.00013346130967542,9.62541611722063e-05,0.00636474370932874,0.00441904761904762,0.00718095238095238
0431: Materials for the maint...,Sweden,0.0699141951908688,0.0368639457713502,0.000547793029138239,0.000288837087589233,,,0.00783521898010469,,
0512: Carpets and other floor...,Sweden,0.134670967569664,0.0999405706500887,0.000375370919296089,0.000278566231140304,0.000106421156430094,9.80977737910686e-05,0.00278731879684397,0.00150090909090909,0.00311727272727273
0724: Other services in respe...,Sweden,0.0278359179127652,0.0179210036607713,0.000427342600546035,0.000275126846285065,0.0002662235821856,0.000184940468523789,0.0153522007747429,0.00932666666666667,0.0145982608695652
0622: Dental services,Sweden,0.0446356078583252,0.0232648370198152,0.000510389932603673,0.000266023902626526,0.000267167958492557,6.77574555995209e-05,0.0114345912846906,0.0162088888888889,0.00926222222222222
0551: Major tools and equipment,Sweden,0.0928639759823746,0.0647833620172751,0.000381128831382665,0.000265881433542867,5.63123290950243e-05,6.99797340349602e-05,0.00410416232291198,0.00187,0.005236
0213: Beer,Sweden,0.0379078827508577,0.0299185635080985,0.000330295729083378,0.000260683874432717,0.000152489064885526,7.38308771399894e-05,0.00871311466415003,0.00794,0.00866181818181818
0552: Small tools and miscell...,Sweden,0.056065710276112,0.0384381011675075,0.000375301318691807,0.00025730290377363,8.62895988597679e-05,0.000107232701527942,0.00669395459084574,0.00305,0.00854
0735: Combined passenger tran...,Sweden,0.0261563184327585,0.0166603294711587,0.000364817021607603,0.000232371072874589,0.000141736736028073,5.18050751085005e-05,0.0139475676802704,0.0154335714285714,0.01271
0952: Newspapers and periodicals,Sweden,0.0462599387498248,0.0325802172093563,0.000320322422016959,0.000225598527978578,0.000246136929582697,5.09793537377141e-05,0.00692440220790765,0.009465,0.004417
0731: Passenger transport by ...,Sweden,0.108616617900133,0.0778522887090933,0.000268183293947238,0.000192223654455277,0.000159878038793658,5.84357594227705e-05,0.00246908161137753,0.00273214285714286,0.00225
0613: Therapeutic appliances ...,Sweden,0.0526394061506299,0.0319659339888061,0.000314818619641745,0.000191177521743274,0.000173631715404142,4.40353825119808e-05,0.0059806643475589,0.00693636363636364,0.00396363636363636
0562: Domestic services and h...,Sweden,0.094163504938384,0.0642129373022331,0.000249030525422219,0.000169821434808983,7.41787125299781e-05,3.29222916019488e-05,0.0026446607481866,0.00210875,0.00210875
0921: Major durables for outd...,Sweden,0.0566527089078417,0.0176800131139176,0.000489269721492767,0.000152689875894666,1.99925789841328e-05,6.21123021577423e-05,0.00863629879179607,0.0019675,0.0137725
0942: Cultural services,Sweden,0.0226925700809923,0.00640972551536034,0.000509497716217042,0.000143912324606618,-1.18457661358353e-05,-6.06627126992365e-06,0.0224521821194597,0.01716,0.0198
0935: Veterinary and other se...,Sweden,0.0479734133166021,0.0296401278342464,0.000229003860466403,0.00014148886288254,9.26408573448479e-05,6.6813880634686e-05,0.00477355778199655,0.00331428571428571,0.00538571428571429
0736: Other purchased transpo...,Sweden,0.0903125607733943,0.0640588386438656,0.000188301892380358,0.000133562822679716,,,0.00208500224960769,,
0455: Heat energy,Sweden,0.019128051055457,0.0094876759728113,0.000250207258640192,0.000124104927843461,9.61597624339381e-05,4.38973803842844e-05,0.0130806456922756,0.01192,0.0122605714285714
1112: Canteens,Sweden,0.0967563126527806,0.0721171384752941,0.000156080831805708,0.000116334558976683,,,0.00161313331943332,,
1254: Total,Sweden,-0.00913575684095935,0.0138697278909894,-7.18814144541997e-05,0.000109128961754907,5.98433960420491e-05,2.95110381664197e-05,0.00786814006825639,0.00691392857142857,0.00768214285714286
0532: Small electric househol...,Sweden,0.0654137469999914,0.0218063829802075,0.000327330743160601,0.000109119258166895,9.34317718134175e-06,4.73911554810085e-06,0.00500400539905846,0.00399,0.00456
0453: Liquid fuels,Sweden,0.426433434154727,0.256620260166892,0.000177822933904108,0.000107010763948576,0.000122021333364357,5.57033082249202e-05,0.000417000449921538,0.00038,0.000390857142857143
0442: Refuse collection,Sweden,0.0524770827721905,0.0232346998192778,0.000238985035724418,0.000105812771461809,5.86126723112261e-05,4.33561827372828e-05,0.00455408386098522,0.00339545454545455,0.00565909090909091
1232: Other personal effects,Sweden,0.0172028547657752,0.0249394502343863,7.21135395714347e-05,0.00010454497557843,0.000916735694406764,0.000184940584850021,0.00419195189131651,0.008404,0.00382
0954: Stationery and drawing ...,Sweden,0.102863657832632,0.0844426424014357,0.000125296191243233,0.000102857915947627,0.000122967633203527,2.54687928463245e-05,0.00121808026161291,0.001665,0.000777
0311: Clothing materials,Sweden,0.23260443936606,0.13202785294873,0.000153151825056938,8.69300117080973e-05,,,0.000658421763034008,,
0313: Other articles of cloth...,Sweden,0.0819753140696364,0.0354504580619452,0.000192508446573488,8.32508260477826e-05,2.52504473006784e-05,1.91448715491441e-05,0.00234837095482129,0.00146742857142857,0.00250685714285714
0441: Water supply,Sweden,0.0369790479709735,0.0215466403757878,0.00013228976745133,7.70814880606936e-05,,,0.00357742491248477,,
0443: Sewerage collection,Sweden,0.0369790479709735,0.0215466403757878,0.00013228976745133,7.70814880606936e-05,4.36691331453604e-05,3.23023476318507e-05,0.00357742491248477,0.00266727272727273,0.00444545454545455
0211: Spirits,Sweden,0.0165705787181925,0.0116243587529294,0.000106922210610436,7.50065616855873e-05,3.98138574564202e-05,1.92767397487859e-05,0.00645253327773327,0.00588,0.00641454545454545
0830: Total,Sweden,0.00264651664259685,0.0024258554995642,6.84811992410963e-05,6.277137695713e-05,,,0.0258759752872365,,
0734: Passenger transport by ...,Sweden,0.186174662384541,0.0763587934347958,0.000136882618540765,5.61418587260781e-05,3.48613992520956e-05,1.27419147445622e-05,0.000735237635387975,0.000813571428571428,0.00067
0723: Maintenance and repair ...,Sweden,0.00418028510793289,0.00218556404576487,0.000105554182990262,5.51865294512598e-05,-4.28525430523829e-05,-2.97688481406522e-05,0.0252504746123542,0.01534,0.0240104347826087
0612: Other medical products,Sweden,-0.0186258913008149,0.0311257111858336,-2.73889125540093e-05,4.57695885840827e-05,,,0.00147047527077595,,
0914: Recording media,Sweden,-0.0289122986011251,0.0150326998914698,-7.4559572588414e-05,3.87666056656689e-05,-8.47921256203708e-05,-1.92345314205218e-05,0.0025788185718832,0.00440625,0.00225208333333333
1253: Total,Sweden,0.0102133478988349,0.00794997961542809,4.92023190447234e-05,3.82986496995724e-05,2.40348842710326e-05,1.18525089476796e-05,0.00481745256619882,0.00423321428571429,0.00470357142857143
1212: Electrical appliances f...,Sweden,0.0732676768876193,0.0537178510495253,4.34169296907771e-05,3.1832101974984e-05,,,0.000592579586730607,,
1252: Total,Sweden,0.0131901143348001,0.011949019014462,3.48833776453392e-05,3.16011015668829e-05,2.90784341403963e-05,1.43396738235575e-05,0.0026446607481866,0.00232392857142857,0.00258214285714286
0713: Bicycles,Sweden,0.037617138800869,0.0150191010311895,7.22398333112259e-05,2.88426336920799e-05,,,0.00192039680884919,,
0923: Maintenance and repair ...,Sweden,0.0143773788087083,0.0100154021325953,3.06079590998212e-05,2.13217598924961e-05,4.90259157118694e-06,1.52312140053187e-05,0.00212889703380996,0.000485,0.003395
0412: Other actual rentals,Sweden,0.0286542743650926,0.0119690374430899,4.99964842916998e-05,2.08837880480131e-05,,,0.00174481767204012,,
"0314: Cleaning, repair and hi...",Sweden,0.0841057875837046,0.0269477000187492,6.36836430835605e-05,2.04043949794649e-05,,,0.000757185027489109,,
0922: Musical instruments and...,Sweden,0.0752602756008696,0.0337996191002956,4.21200528454174e-05,1.89162440782104e-05,3.10114680188198e-06,9.63454326462248e-06,0.000559658498578906,0.0001275,0.0008925
0444: Other services relating...,Sweden,0.0327914179568023,0.017997281571968,2.44693276533032e-05,1.34297754440926e-05,7.61076588744146e-06,5.62973404171831e-06,0.000746211331438542,0.000556363636363636,0.000927272727272728
0712: Motor cycles,Sweden,0.0287618429966952,0.0110261486551795,2.90373825067867e-05,1.11317795634281e-05,3.38457495087916e-06,3.8131640461212e-06,0.00100958003665214,0.00046,0.00116769230769231
0452: Gas,Sweden,0.0484043538154355,0.0103809669010551,2.76210826473235e-05,5.92371392512497e-06,,,0.000570632194629473,,
0953: Miscellaneous printed m...,Sweden,0.022495433612951,0.00294730611205418,9.13374788678644e-06,1.19668513334143e-06,-2.03111885972583e-06,-4.20680988459785e-07,0.000406026753870971,0.000555,0.000259
0912: Photographic and cinema...,Sweden,0.0269560370332287,-0.00608304773552082,3.10597724986998e-05,-7.00911927562288e-06,-3.35952290363602e-05,-7.62085492906021e-06,0.00115223808530951,0.00196875,0.00100625
0951: Books,Sweden,0.0509409221985375,-0.00478558980301169,0.000164908008038985,-1.54921043366779e-05,-2.9580486853001e-05,-6.12664708855192e-06,0.0032372403349172,0.004425,0.002065
"0931: Games, toys and hobbies",Sweden,0.0412449987447989,-0.00635547164155015,0.000386981618255875,-5.96302770147747e-05,-5.78435417980696e-05,-4.17175704969728e-05,0.00938251012323461,0.00651428571428571,0.0105857142857143
"1231: Jewellery, clocks and w...",Sweden,0.0109988609600296,-0.0133876759997185,5.43141706850143e-05,-6.61105292599703e-05,-2.39635270624471e-05,-4.83435818746665e-06,0.00493816322275506,0.0099,0.0045
0911: Equipment for the recep...,Sweden,-0.018194033910588,-0.0107374168193416,-0.000213232392337156,-0.00012584153064467,-0.000194340556995074,-4.40848666365478e-05,0.0117199073820053,0.020025,0.010235
0913: Information processing ...,Sweden,-0.0232645232148809,-0.0172729193112995,-0.000248915361358422,-0.000184809072267462,-0.000433291816552027,-9.82893753252329e-05,0.0106993536493026,0.01828125,0.00934375
0820: Total,Sweden,-0.0317608824035892,-0.0211215635086403,-0.000314726445624689,-0.000209298801105075,,,0.00990924753366181,,
"0932: Equipment for sport, ca...",Sweden,-0.0187791862400173,-0.0434572107897741,-0.00016156443218995,-0.000373878798371315,-9.13617748239745e-05,-6.58913884501261e-05,0.00860337770364436,0.00597333333333333,0.00970666666666667
00: Total,Slovenia,0.106349645481804,0.0610769345454789,0.106349645481804,0.0610769345454789,0.0579808910459974,0.0224177232532528,1,1,1
0722: Fuels and lubricants fo...,Slovenia,0.275427257324913,0.188184389215605,0.0190596609368091,0.0130224244574995,0.0086266253868395,0.00624042053170839,0.0692003439380911,0.0359838461538462,0.0673246153846154
0454: Solid fuels,Slovenia,0.905256911528931,0.591338626078234,0.0106378714166484,0.00694894917432146,0.00541294173231384,0.00113363195914946,0.0117512181140728,0.0149090909090909,0.00807575757575758
"1111: Restaurants, cafés and ...",Slovenia,0.126561804886429,0.0869324065930737,0.00931239511334024,0.0063964710291126,0.00247569515849835,0.002098482217105,0.0735798222986529,0.0379245454545455,0.0831422727272728
0112: Meat,Slovenia,0.140891012374369,0.119228044009905,0.0061573693226838,0.00521063116957015,0.006405304053652,0.00158676888164272,0.0437030667813127,0.05092832,0.03263072
0453: Liquid fuels,Slovenia,0.440159504319475,0.428955788446452,0.00451639732147813,0.00440143801272083,0.00671631067999198,0.00140659641484097,0.0102608197191172,0.0130181818181818,0.00705151515151515
"0114: Milk, cheese and eggs",Slovenia,0.180076379203642,0.117885231725774,0.00616254504927339,0.00403424954659142,0.00397034574083546,0.000983563156120347,0.0342218400687876,0.0398796,0.0255516
0711: Motor cars,Slovenia,0.119376196383588,0.0546314734028477,0.00667466563213251,0.00305460241657424,0.000953568189825913,0.00118671278043538,0.0559128690169103,0.0205347368421053,0.0660961842105263
0111: Bread and cereals,Slovenia,0.167096417447437,0.0923450746401302,0.00488118855438313,0.00269756664010378,0.00279710549922936,0.000692919481678366,0.0292118085411293,0.03404128,0.02181088
0452: Gas,Slovenia,0.37025260383987,0.16431687260405,0.00408774155916074,0.00181412609134652,0.00320868532716519,0.000671994714447723,0.0110404127257094,0.0140072727272727,0.00758727272727273
0511: Furniture and furnishings,Slovenia,0.137164930774924,0.0728434939364744,0.00322842766272192,0.00171450493610297,0.000713487124593681,0.000501568286797088,0.02353683003726,0.0112915,0.02053
0117: Vegetables,Slovenia,0.10982073418449,0.0643150174805565,0.00292603480934084,0.00171359244052523,0.00122619027971286,0.00030376084609314,0.0266437374605904,0.03104864,0.01989344
0115: Oils and fats,Slovenia,0.361007494167874,0.252289543575147,0.00220184565087198,0.00153875651684698,0.00165826651968681,0.00041079794009291,0.00609916881627974,0.00710752,0.00455392
0561: Non-durable household g...,Slovenia,0.189491536347937,0.124880377926139,0.0021985145862323,0.00144888440769564,0.00107452047441159,0.000377684035844328,0.0116021782745772,0.00927666666666666,0.00843333333333333
"1213: Other appliances, artic...",Slovenia,0.0919299551340833,0.0595422073192635,0.00200564866288519,0.00129904064807748,0.000886713622051577,0.000377122707981482,0.021817139581542,0.0173,0.01903
0723: Maintenance and repair ...,Slovenia,0.114075404637374,0.067986748365287,0.0019669751627929,0.00117227938711828,0.000563155646686953,0.000407381554494545,0.0172427629693322,0.00896615384615385,0.0167753846153846
1254: Total,Slovenia,0.0956823652683059,0.0751011030680076,0.0014446967619187,0.00113394270840431,0.000543232472632173,0.000242982041430209,0.0150988822012038,0.0113842372881356,0.01317
0411: Actual rentals paid by ...,Slovenia,0.197681824955924,0.0973084184704605,0.00183120566998437,0.000901406731145108,0.00272976381747731,9.59486803684431e-05,0.0092633992548008,0.0273476923076923,0.00248615384615385
"0122: Mineral waters, soft dr...",Slovenia,0.102413071852266,0.066985011242541,0.00131149786482065,0.000857807481317492,0.000795190997848925,0.000184471518822777,0.0128059615935798,0.0139625,0.0083775
0455: Heat energy,Slovenia,0.203014563019762,0.0520616673849019,0.0026067791410964,0.000668490312078993,0.001625917734064,0.000340515822529447,0.0128403554026942,0.0162909090909091,0.00882424242424242
0119: Food products n.e.c.,Slovenia,0.125654386068973,0.074480032587994,0.00110348248471004,0.000654075150041885,0.00055377410233808,0.000137184980711212,0.00878188592719977,0.01023376,0.00655696
0721: Spare parts and accesso...,Slovenia,0.107032558090258,0.0534927542716461,0.00130684636705216,0.000653135950694218,0.000285553572156351,0.000206566796943065,0.0122098022355976,0.00634903846153846,0.0118788461538462
0934: Pets and related products,Slovenia,0.0921801058474909,0.065539083714306,0.000788379007878799,0.000560529165386899,0.000400972563786184,0.000191510084974753,0.00855259386643737,0.00603904761904762,0.00746
0724: Other services in respe...,Slovenia,0.0280909260519076,0.0340715417310207,0.00045602466368015,0.000553113248393526,0.000638770414416629,0.000462080573853899,0.0162338779019776,0.00844153846153846,0.0157938461538462
0942: Cultural services,Slovenia,0.0512219388111008,0.0397380850435125,0.000682959184148011,0.0005298411339135,0.000282852306147776,0.000129245969714954,0.0133333333333333,0.011124347826087,0.0131469565217391
"0118: Sugar, jam, honey, choc...",Slovenia,0.07167452613222,0.0468863130500261,0.000801176990299966,0.000524094642863576,0.000391607843006365,9.70119660026819e-05,0.0111779879621668,0.013026,0.008346
"0121: Coffee, tea and cocoa",Slovenia,0.128614280090126,0.0559018527450979,0.00103953072471813,0.000451829248326672,0.000436364382408939,0.000101229516683278,0.00808254514187446,0.0088125,0.0052875
"0933: Gardens, plants and flo...",Slovenia,0.0643083836921381,0.0436227238007318,0.000640687709125457,0.000434601857068913,0.000316417288519523,0.000151125307027659,0.00996274004012611,0.0070347619047619,0.00869
